,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
24826,73.0,141.0,15.0,74.0,20.0,0.0,0.0,100.0,7.0,8.0,21.0,0.0,30.0,1.0,1.0,34.0,3.0,2.0,0.0,57.0,0.0
24827,75.0,173.0,12.0,63.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,33.0,1.0,1.0,59.0,2.0,1.0,1.0,75.0,1.0
24828,65.0,192.0,2.0,79.0,15.0,3.0,2.0,88.0,6.0,3.0,16.0,2.0,28.0,2.0,2.0,67.0,4.0,2.0,1.0,67.0,1.0
24829,74.0,187.0,7.0,77.0,21.0,0.0,0.0,100.0,7.0,8.0,29.0,1.0,23.0,2.0,2.0,15.0,4.0,1.0,1.0,47.0,0.0
24830,58.0,187.0,15.0,71.0,28.0,0.0,0.0,90.0,4.0,6.0,28.0,0.0,44.0,3.0,3.0,82.0,2.0,1.0,1.0,71.0,1.0
24831,77.0,162.0,10.0,64.0,13.0,0.0,0.0,96.0,6.0,6.0,13.0,1.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,67.0,1.0
24832,62.0,148.0,11.0,72.0,29.0,0.0,0.0,86.0,4.0,6.0,29.0,2.0,30.0,0.0,0.0,57.0,6.0,4.0,1.0,59.0,1.0
24833,87.0,187.0,4.0,75.0,27.0,0.0,0.0,100.0,7.0,8.0,29.0,2.0,31.0,2.0,2.0,14.0,2.0,3.0,0.0,60.0,0.0
24834,86.0,161.0,10.0,79.0,18.0,0.0,0.0,100.0,7.0,8.0,20.0,3.0,54.0,0.0,0.0,2.0,3.0,3.0,0.0,88.0,0.0
24835,76.0,187.0,2.0,42.0,33.0,0.0,0.0,98.0,6.0,6.0,34.0,5.0,19.0,2.0,2.0,1.0,4.0,3.0,0.0,67.0,1.0
24836,86.0,263.0,3.0,103.0,23.0,0.0,0.0,100.0,7.0,8.0,33.0,2.0,42.0,2.0,1.0,1.0,2.0,2.0,0.0,67.0,0.0
24837,87.0,138.0,15.0,83.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,50.0,0.0
24838,83.0,162.0,13.0,82.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,50.0,1.0,1.0,5.0,1.0,2.0,1.0,100.0,0.0
24839,73.0,184.0,1.0,77.0,17.0,0.0,0.0,92.0,6.0,6.0,17.0,3.0,31.0,0.0,0.0,18.0,2.0,3.0,0.0,60.0,1.0
24840,88.0,125.0,12.0,72.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,0.0,38.0,0.0,0.0,2.0,1.0,1.0,1.0,67.0,1.0
24841,73.0,187.0,4.0,42.0,24.0,1.0,0.0,76.0,6.0,5.0,23.0,3.0,48.0,3.0,3.0,30.0,3.0,3.0,1.0,33.0,1.0
24842,57.0,187.0,16.0,93.0,32.0,0.0,0.0,94.0,4.0,6.0,32.0,0.0,44.0,1.0,1.0,1.0,2.0,3.0,0.0,60.0,1.0
24843,85.0,187.0,2.0,77.0,16.0,0.0,0.0,100.0,7.0,8.0,7.0,1.0,53.0,0.0,0.0,9.0,4.0,4.0,0.0,56.0,0.0
24844,69.0,255.0,4.0,91.0,26.0,0.0,0.0,94.0,6.0,6.0,27.0,3.0,42.0,0.0,0.0,59.0,7.0,2.0,2.0,100.0,1.0
24845,87.0,187.0,2.0,103.0,7.0,0.0,0.0,89.0,6.0,6.0,7.0,2.0,16.0,1.0,1.0,4.0,1.0,1.0,0.0,33.0,0.0
24846,89.0,191.0,4.0,76.0,11.0,0.0,0.0,100.0,7.0,8.0,11.0,1.0,25.0,1.0,1.0,1.0,3.0,1.0,0.0,33.0,0.0
24847,72.0,174.0,4.0,94.0,7.0,0.0,0.0,74.0,4.0,6.0,7.0,1.0,14.0,0.0,0.0,27.0,3.0,1.0,0.0,83.0,0.0
24848,74.0,241.0,15.0,91.0,14.0,1.0,1.0,100.0,6.0,8.0,14.0,0.0,38.0,1.0,1.0,44.0,2.0,2.0,1.0,88.0,0.0
24849,80.0,132.0,5.0,55.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,1.0,30.0,0.0,0.0,38.0,5.0,3.0,2.0,78.0,1.0
24850,57.0,215.0,5.0,75.0,22.0,0.0,0.0,97.0,4.0,6.0,23.0,3.0,26.0,6.0,6.0,76.0,7.0,6.0,2.0,88.0,0.0
24851,82.0,146.0,21.0,93.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,1.0
24852,89.0,194.0,10.0,70.0,35.0,0.0,0.0,100.0,7.0,8.0,36.0,2.0,52.0,2.0,2.0,1.0,3.0,3.0,0.0,42.0,1.0
24853,65.0,133.0,5.0,41.0,13.0,0.0,0.0,77.0,4.0,6.0,14.0,1.0,31.0,0.0,0.0,64.0,6.0,1.0,2.0,78.0,0.0
24854,74.0,169.0,42.0,53.0,16.0,1.0,0.0,96.0,6.0,5.0,17.0,0.0,30.0,0.0,0.0,30.0,0.0,1.0,1.0,25.0,1.0
24855,73.0,150.0,5.0,64.0,25.0,0.0,0.0,100.0,7.0,8.0,26.0,3.0,32.0,2.0,2.0,2.0,4.0,2.0,0.0,50.0,1.0
24856,79.0,162.0,15.0,95.0,19.0,0.0,0.0,95.0,6.0,6.0,19.0,0.0,25.0,2.0,2.0,2.0,3.0,1.0,0.0,55.0,0.0
24857,83.0,141.0,3.0,64.0,12.0,0.0,0.0,100.0,7.0,8.0,13.0,3.0,36.0,1.0,1.0,10.0,3.0,2.0,0.0,83.0,1.0
24858,60.0,196.0,7.0,64.0,24.0,1.0,1.0,87.0,4.0,3.0,0.0,1.0,27.0,0.0,0.0,29.0,12.0,2.0,0.0,75.0,0.0
24859,63.0,145.0,3.0,49.0,22.0,0.0,0.0,89.0,4.0,6.0,23.0,4.0,50.0,4.0,4.0,48.0,5.0,2.0,2.0,80.0,1.0
24860,85.0,159.0,9.0,56.0,20.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,53.0,1.0,1.0,7.0,2.0,3.0,1.0,40.0,0.0
24861,80.0,187.0,15.0,93.0,33.0,0.0,0.0,85.0,4.0,6.0,34.0,0.0,38.0,1.0,1.0,27.0,2.0,4.0,1.0,40.0,0.0
24862,84.0,152.0,4.0,80.0,10.0,0.0,0.0,100.0,7.0,8.0,11.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0
24863,70.0,159.0,14.0,69.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,0.0,23.0,0.0,0.0,59.0,8.0,2.0,3.0,86.0,0.0
24864,65.0,192.0,22.0,57.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,41.0,0.0,0.0,79.0,7.0,1.0,3.0,100.0,0.0
24865,72.0,137.0,10.0,64.0,19.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,42.0,0.0,0.0,39.0,4.0,3.0,1.0,73.0,0.0
24866,79.0,204.0,29.0,85.0,35.0,0.0,0.0,100.0,7.0,8.0,36.0,0.0,56.0,1.0,1.0,7.0,1.0,2.0,0.0,35.0,1.0
24867,78.0,125.0,2.0,75.0,5.0,0.0,0.0,100.0,7.0,8.0,6.0,1.0,33.0,0.0,0.0,10.0,3.0,2.0,0.0,71.0,0.0
24868,67.0,161.0,16.0,70.0,13.0,3.0,3.0,93.0,6.0,2.0,15.0,0.0,42.0,1.0,1.0,17.0,2.0,2.0,0.0,67.0,1.0
24869,82.0,120.0,47.0,77.0,9.0,0.0,0.0,100.0,6.0,8.0,9.0,0.0,18.0,0.0,0.0,3.0,3.0,1.0,0.0,75.0,1.0
24870,82.0,167.0,3.0,66.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,38.0,0.0,0.0,2.0,4.0,2.0,0.0,36.0,0.0
24871,84.0,138.0,14.0,70.0,16.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,46.0,0.0,0.0,7.0,2.0,2.0,0.0,100.0,1.0
24872,80.0,117.0,14.0,60.0,12.0,0.0,0.0,100.0,7.0,8.0,0.0,0.0,18.0,0.0,0.0,16.0,2.0,1.0,0.0,50.0,1.0
24873,88.0,180.0,32.0,89.0,14.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,36.0,2.0,2.0,0.0,1.0,1.0,0.0,50.0,1.0
24874,83.0,141.0,4.0,76.0,22.0,0.0,0.0,96.0,6.0,6.0,22.0,3.0,50.0,0.0,0.0,5.0,4.0,3.0,0.0,77.0,0.0
24875,76.0,75.0,2.0,39.0,18.0,0.0,0.0,100.0,7.0,8.0,22.0,4.0,17.0,2.0,2.0,37.0,5.0,2.0,2.0,44.0,0.0
24876,74.0,177.0,11.0,77.0,19.0,0.0,0.0,97.0,6.0,6.0,20.0,2.0,14.0,0.0,0.0,2.0,2.0,1.0,0.0,57.0,1.0
24877,90.0,238.0,13.0,111.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,21.0,0.0,0.0,5.0,3.0,1.0,0.0,40.0,1.0
24878,79.0,125.0,15.0,75.0,19.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,38.0,1.0,1.0,21.0,1.0,2.0,0.0,25.0,1.0
24879,79.0,142.0,8.0,49.0,18.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,63.0,1.0,1.0,0.0,0.0,3.0,0.0,33.0,0.0
24880,76.0,176.0,1.0,61.0,32.0,0.0,0.0,97.0,6.0,6.0,32.0,4.0,26.0,1.0,1.0,17.0,6.0,3.0,1.0,57.0,1.0
24881,76.0,132.0,2.0,77.0,20.0,0.0,0.0,100.0,7.0,8.0,25.0,4.0,29.0,1.0,0.0,28.0,5.0,2.0,1.0,55.0,1.0
24882,78.0,199.0,7.0,78.0,31.0,0.0,0.0,100.0,7.0,8.0,33.0,2.0,45.0,0.0,0.0,39.0,3.0,3.0,2.0,75.0,0.0
24883,59.0,187.0,12.0,77.0,15.0,1.0,1.0,95.0,4.0,8.0,17.0,0.0,26.0,0.0,0.0,67.0,3.0,2.0,1.0,55.0,0.0
24884,84.0,161.0,2.0,67.0,31.0,0.0,0.0,100.0,7.0,8.0,33.0,2.0,34.0,0.0,0.0,6.0,2.0,3.0,0.0,63.0,1.0
24885,84.0,177.0,12.0,81.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,0.0,45.0,0.0,0.0,1.0,3.0,2.0,0.0,33.0,1.0
24886,70.0,115.0,2.0,58.0,27.0,0.0,0.0,96.0,6.0,6.0,27.0,5.0,28.0,0.0,0.0,21.0,4.0,3.0,1.0,57.0,1.0
24887,65.0,188.0,14.0,76.0,12.0,2.0,2.0,100.0,6.0,8.0,44.0,0.0,17.0,2.0,2.0,25.0,2.0,3.0,1.0,60.0,0.0
24888,60.0,195.0,1.0,72.0,36.0,1.0,0.0,86.0,6.0,5.0,40.0,3.0,50.0,3.0,3.0,88.0,5.0,3.0,5.0,100.0,0.0
24889,61.0,153.0,11.0,62.0,24.0,0.0,0.0,96.0,6.0,6.0,25.0,1.0,38.0,1.0,1.0,59.0,3.0,1.0,1.0,50.0,0.0
24890,56.0,121.0,2.0,54.0,23.0,0.0,0.0,97.0,6.0,6.0,23.0,3.0,30.0,2.0,2.0,55.0,1.0,4.0,1.0,43.0,0.0
24891,80.0,137.0,2.0,81.0,5.0,0.0,0.0,100.0,7.0,8.0,5.0,2.0,57.0,1.0,1.0,4.0,1.0,3.0,1.0,75.0,1.0
24892,62.0,164.0,7.0,63.0,16.0,1.0,1.0,89.0,6.0,5.0,17.0,2.0,40.0,2.0,2.0,47.0,5.0,2.0,3.0,50.0,0.0
24893,82.0,162.0,6.0,68.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,2.0,50.0,1.0,1.0,8.0,2.0,2.0,0.0,100.0,1.0
24894,61.0,179.0,4.0,77.0,31.0,0.0,0.0,97.0,4.0,6.0,33.0,5.0,23.0,0.0,0.0,35.0,2.0,3.0,1.0,50.0,0.0
24895,84.0,165.0,13.0,62.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,16.0,1.0,1.0,4.0,3.0,2.0,0.0,75.0,0.0
24896,71.0,165.0,19.0,83.0,15.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,46.0,0.0,0.0,83.0,2.0,2.0,1.0,100.0,0.0
24897,81.0,187.0,6.0,85.0,14.0,0.0,0.0,100.0,7.0,8.0,29.0,2.0,55.0,1.0,1.0,5.0,5.0,3.0,0.0,100.0,1.0
24898,84.0,173.0,19.0,100.0,23.0,0.0,0.0,100.0,7.0,8.0,23.0,0.0,30.0,0.0,0.0,9.0,2.0,2.0,0.0,75.0,1.0
24899,61.0,158.0,7.0,64.0,23.0,2.0,2.0,86.0,4.0,6.0,23.0,3.0,25.0,5.0,5.0,5.0,2.0,2.0,1.0,43.0,1.0
24900,63.0,131.0,6.0,61.0,25.0,0.0,0.0,100.0,7.0,8.0,49.0,3.0,44.0,5.0,5.0,58.0,9.0,4.0,1.0,89.0,1.0
24901,79.0,125.0,8.0,37.0,10.0,0.0,0.0,100.0,7.0,8.0,11.0,3.0,22.0,3.0,3.0,12.0,2.0,1.0,1.0,60.0,1.0
24902,63.0,168.0,1.0,69.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,3.0,20.0,0.0,0.0,59.0,2.0,3.0,1.0,67.0,1.0
24903,73.0,144.0,6.0,80.0,24.0,1.0,0.0,96.0,6.0,5.0,24.0,3.0,23.0,0.0,0.0,42.0,2.0,3.0,1.0,71.0,0.0
24904,66.0,473.0,2.0,112.0,23.0,0.0,0.0,100.0,6.0,7.0,23.0,2.0,29.0,1.0,1.0,43.0,3.0,3.0,1.0,100.0,1.0
24905,74.0,190.0,25.0,61.0,10.0,0.0,0.0,100.0,7.0,8.0,11.0,0.0,57.0,0.0,0.0,44.0,3.0,2.0,1.0,67.0,0.0
24906,79.0,187.0,8.0,68.0,31.0,0.0,0.0,100.0,7.0,8.0,35.0,2.0,57.0,0.0,0.0,24.0,4.0,4.0,0.0,90.0,1.0
24907,83.0,172.0,9.0,91.0,27.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,42.0,0.0,0.0,1.0,1.0,2.0,0.0,38.0,1.0
24908,74.0,76.0,6.0,44.0,29.0,0.0,0.0,97.0,6.0,6.0,31.0,3.0,33.0,4.0,4.0,86.0,5.0,3.0,2.0,100.0,1.0
24909,91.0,197.0,13.0,110.0,43.0,0.0,0.0,100.0,7.0,8.0,48.0,0.0,24.0,0.0,0.0,3.0,3.0,2.0,0.0,40.0,1.0
24910,63.0,150.0,4.0,62.0,21.0,1.0,1.0,94.0,0.0,2.0,21.0,3.0,24.0,2.0,2.0,53.0,4.0,2.0,1.0,75.0,0.0
24911,73.0,156.0,6.0,59.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,23.0,1.0,1.0,45.0,12.0,2.0,3.0,60.0,1.0
24912,69.0,161.0,3.0,104.0,20.0,0.0,0.0,88.0,4.0,6.0,21.0,1.0,50.0,0.0,0.0,1.0,5.0,1.0,1.0,50.0,1.0
24913,76.0,125.0,6.0,77.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,11.0,0.0,0.0,32.0,2.0,1.0,1.0,50.0,0.0
24914,67.0,183.0,2.0,83.0,33.0,0.0,0.0,96.0,6.0,6.0,37.0,1.0,40.0,0.0,0.0,17.0,6.0,2.0,0.0,38.0,1.0
24915,78.0,255.0,30.0,89.0,12.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,18.0,0.0,0.0,67.0,2.0,2.0,2.0,100.0,1.0
24916,66.0,140.0,3.0,53.0,10.0,0.0,0.0,94.0,6.0,6.0,12.0,4.0,38.0,4.0,4.0,51.0,2.0,2.0,1.0,75.0,1.0
24917,74.0,90.0,3.0,37.0,18.0,0.0,0.0,100.0,7.0,8.0,19.0,2.0,50.0,2.0,2.0,15.0,1.0,2.0,1.0,44.0,1.0
24918,73.0,165.0,8.0,89.0,13.0,0.0,0.0,69.0,4.0,6.0,13.0,2.0,40.0,2.0,2.0,25.0,1.0,1.0,1.0,50.0,1.0
24919,81.0,159.0,6.0,74.0,12.0,0.0,0.0,92.0,6.0,6.0,13.0,1.0,44.0,3.0,3.0,0.0,2.0,3.0,0.0,50.0,1.0
24920,73.0,393.0,1.0,90.0,20.0,1.0,0.0,61.0,6.0,5.0,23.0,2.0,41.0,1.0,1.0,16.0,6.0,4.0,1.0,73.0,0.0
24921,79.0,209.0,9.0,92.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,19.0,0.0,0.0,1.0,7.0,1.0,0.0,56.0,1.0
24922,75.0,163.0,2.0,99.0,14.0,1.0,1.0,89.0,4.0,2.0,15.0,1.0,56.0,1.0,1.0,0.0,1.0,3.0,0.0,50.0,0.0
24923,85.0,187.0,11.0,87.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,1.0,25.0,0.0,0.0,27.0,4.0,1.0,1.0,50.0,1.0
24924,67.0,247.0,4.0,92.0,39.0,0.0,0.0,100.0,7.0,8.0,39.0,2.0,41.0,0.0,0.0,50.0,8.0,3.0,3.0,88.0,0.0
24925,85.0,191.0,5.0,92.0,41.0,0.0,0.0,88.0,6.0,6.0,41.0,1.0,37.0,0.0,0.0,16.0,2.0,3.0,0.0,50.0,0.0
24926,78.0,161.0,13.0,78.0,20.0,0.0,0.0,95.0,6.0,6.0,20.0,0.0,16.0,3.0,3.0,3.0,1.0,2.0,0.0,23.0,0.0
24927,91.0,183.0,7.0,64.0,22.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,53.0,0.0,0.0,8.0,1.0,1.0,1.0,50.0,1.0
24928,80.0,187.0,11.0,66.0,11.0,0.0,0.0,100.0,7.0,8.0,11.0,1.0,22.0,1.0,1.0,23.0,3.0,1.0,0.0,60.0,1.0
24929,82.0,170.0,15.0,87.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,0.0,18.0,1.0,1.0,0.0,1.0,2.0,0.0,57.0,1.0
24930,88.0,117.0,2.0,43.0,7.0,0.0,0.0,100.0,7.0,8.0,8.0,3.0,22.0,2.0,2.0,2.0,1.0,2.0,0.0,33.0,0.0
24931,83.0,190.0,11.0,64.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0
24932,79.0,86.0,4.0,32.0,9.0,0.0,0.0,100.0,7.0,8.0,10.0,2.0,13.0,1.0,1.0,0.0,2.0,1.0,0.0,67.0,0.0
24933,86.0,125.0,13.0,63.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,0.0,20.0,0.0,0.0,2.0,2.0,2.0,0.0,63.0,1.0
24934,86.0,167.0,13.0,80.0,18.0,0.0,0.0,88.0,6.0,6.0,19.0,0.0,27.0,0.0,0.0,3.0,1.0,2.0,0.0,75.0,0.0
24935,78.0,138.0,4.0,70.0,17.0,1.0,1.0,100.0,7.0,8.0,19.0,2.0,50.0,0.0,0.0,5.0,2.0,3.0,0.0,100.0,0.0
24936,78.0,207.0,5.0,58.0,16.0,0.0,0.0,94.0,6.0,7.0,16.0,4.0,62.0,0.0,0.0,49.0,5.0,8.0,2.0,100.0,1.0
24937,73.0,150.0,2.0,67.0,12.0,0.0,0.0,83.0,6.0,6.0,12.0,3.0,33.0,1.0,1.0,50.0,5.0,2.0,1.0,75.0,0.0
24938,73.0,197.0,6.0,83.0,19.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,33.0,1.0,1.0,22.0,1.0,3.0,0.0,38.0,1.0
24939,70.0,176.0,7.0,93.0,28.0,2.0,2.0,100.0,7.0,8.0,35.0,1.0,15.0,1.0,1.0,0.0,3.0,2.0,0.0,33.0,1.0
24940,86.0,192.0,24.0,98.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,0.0,40.0,0.0,0.0,32.0,2.0,1.0,0.0,100.0,1.0
24941,65.0,159.0,4.0,54.0,32.0,0.0,0.0,90.0,6.0,6.0,32.0,3.0,26.0,1.0,1.0,44.0,3.0,3.0,2.0,63.0,1.0
24942,69.0,84.0,3.0,52.0,13.0,3.0,3.0,73.0,6.0,2.0,13.0,1.0,50.0,2.0,2.0,35.0,3.0,3.0,1.0,100.0,0.0
24943,55.0,170.0,4.0,65.0,11.0,0.0,0.0,92.0,4.0,6.0,11.0,1.0,23.0,1.0,1.0,44.0,2.0,2.0,1.0,50.0,0.0
24944,79.0,207.0,17.0,91.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,0.0,36.0,0.0,0.0,26.0,4.0,1.0,1.0,44.0,1.0
24945,68.0,154.0,9.0,66.0,30.0,0.0,0.0,90.0,4.0,6.0,31.0,2.0,43.0,1.0,1.0,53.0,7.0,2.0,1.0,80.0,1.0
24946,81.0,154.0,3.0,75.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,3.0,50.0,0.0,0.0,3.0,1.0,1.0,0.0,50.0,1.0
24947,79.0,125.0,11.0,59.0,14.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,29.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0
24948,89.0,177.0,14.0,109.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0
24949,81.0,194.0,3.0,74.0,32.0,0.0,0.0,100.0,7.0,8.0,33.0,3.0,24.0,1.0,1.0,18.0,6.0,2.0,1.0,64.0,0.0
24950,80.0,164.0,3.0,58.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,3.0,42.0,4.0,3.0,5.0,3.0,1.0,0.0,71.0,0.0
24951,80.0,187.0,5.0,80.0,13.0,0.0,0.0,100.0,6.0,7.0,15.0,2.0,17.0,0.0,0.0,37.0,2.0,2.0,1.0,67.0,0.0
24952,76.0,169.0,10.0,86.0,15.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,25.0,0.0,0.0,36.0,5.0,2.0,1.0,86.0,0.0
24953,86.0,154.0,8.0,61.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,1.0,29.0,1.0,1.0,50.0,1.0,1.0,0.0,50.0,0.0
24954,74.0,194.0,3.0,92.0,30.0,0.0,0.0,95.0,5.0,6.0,42.0,5.0,26.0,1.0,1.0,17.0,3.0,2.0,1.0,60.0,1.0
24955,85.0,437.0,14.0,100.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,33.0,0.0,0.0,1.0,3.0,2.0,0.0,50.0,1.0
24956,79.0,158.0,32.0,89.0,32.0,0.0,0.0,100.0,7.0,8.0,33.0,0.0,54.0,0.0,0.0,13.0,3.0,3.0,2.0,82.0,0.0
24957,81.0,129.0,1.0,61.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,2.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,33.0,1.0
24958,78.0,263.0,2.0,98.0,24.0,0.0,0.0,100.0,7.0,8.0,26.0,1.0,67.0,5.0,5.0,18.0,4.0,1.0,0.0,88.0,1.0
24959,70.0,156.0,2.0,90.0,22.0,0.0,0.0,96.0,4.0,6.0,23.0,1.0,13.0,2.0,2.0,0.0,1.0,2.0,0.0,80.0,1.0
24960,75.0,133.0,6.0,73.0,32.0,0.0,0.0,100.0,7.0,8.0,33.0,3.0,28.0,2.0,2.0,23.0,4.0,2.0,1.0,47.0,1.0
24961,72.0,160.0,2.0,83.0,26.0,0.0,0.0,91.0,6.0,6.0,26.0,3.0,47.0,1.0,1.0,16.0,2.0,6.0,0.0,75.0,0.0
24962,81.0,140.0,6.0,61.0,17.0,0.0,0.0,100.0,7.0,8.0,18.0,1.0,42.0,0.0,0.0,11.0,3.0,3.0,0.0,67.0,1.0
24963,74.0,123.0,7.0,70.0,15.0,0.0,0.0,94.0,6.0,6.0,16.0,3.0,33.0,0.0,0.0,44.0,5.0,2.0,1.0,50.0,0.0
24964,74.0,181.0,19.0,89.0,28.0,1.0,0.0,88.0,3.0,5.0,9.0,0.0,37.0,0.0,0.0,53.0,5.0,2.0,2.0,75.0,0.0
24965,86.0,228.0,1.0,85.0,21.0,0.0,0.0,96.0,6.0,6.0,24.0,2.0,21.0,0.0,0.0,5.0,3.0,3.0,0.0,50.0,1.0
24966,81.0,177.0,10.0,72.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,6.0,2.0,2.0,20.0,2.0,2.0,1.0,70.0,0.0
24967,74.0,134.0,1.0,61.0,13.0,0.0,0.0,75.0,4.0,6.0,13.0,1.0,47.0,1.0,1.0,24.0,2.0,2.0,1.0,50.0,0.0
24968,82.0,191.0,17.0,102.0,23.0,0.0,0.0,100.0,7.0,8.0,23.0,0.0,23.0,2.0,2.0,25.0,4.0,2.0,0.0,83.0,0.0
24969,80.0,187.0,2.0,87.0,10.0,0.0,0.0,60.0,6.0,6.0,11.0,3.0,15.0,0.0,0.0,2.0,3.0,3.0,0.0,50.0,1.0
24970,83.0,247.0,3.0,81.0,23.0,0.0,0.0,100.0,7.0,8.0,23.0,2.0,14.0,0.0,0.0,15.0,3.0,3.0,0.0,45.0,0.0
24971,88.0,208.0,4.0,77.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,3.0,53.0,0.0,0.0,14.0,1.0,1.0,0.0,100.0,1.0
24972,64.0,177.0,3.0,80.0,21.0,4.0,2.0,86.0,0.0,2.0,22.0,3.0,24.0,0.0,0.0,35.0,5.0,3.0,1.0,75.0,0.0
24973,81.0,391.0,2.0,95.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,2.0,40.0,1.0,1.0,14.0,1.0,3.0,0.0,100.0,1.0
24974,78.0,130.0,5.0,61.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,2.0,50.0,12.0,12.0,21.0,3.0,2.0,0.0,100.0,1.0
24975,85.0,204.0,9.0,78.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,14.0,0.0,0.0,33.0,2.0,1.0,1.0,56.0,1.0
24976,87.0,231.0,3.0,91.0,26.0,0.0,0.0,100.0,7.0,8.0,27.0,1.0,28.0,0.0,0.0,7.0,3.0,2.0,0.0,50.0,0.0
24977,62.0,187.0,2.0,57.0,33.0,0.0,0.0,91.0,6.0,6.0,34.0,1.0,31.0,2.0,2.0,37.0,8.0,3.0,1.0,57.0,0.0
24978,74.0,138.0,11.0,79.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,40.0,1.0,1.0,34.0,2.0,1.0,1.0,75.0,0.0
24979,75.0,263.0,4.0,87.0,30.0,0.0,0.0,100.0,7.0,8.0,31.0,3.0,50.0,4.0,4.0,32.0,9.0,1.0,1.0,67.0,0.0
24980,70.0,162.0,21.0,80.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,0.0,43.0,0.0,0.0,14.0,2.0,2.0,1.0,63.0,0.0
24981,78.0,169.0,3.0,73.0,46.0,0.0,0.0,96.0,6.0,6.0,47.0,2.0,34.0,0.0,0.0,0.0,4.0,2.0,0.0,67.0,0.0
24982,76.0,175.0,12.0,90.0,15.0,0.0,0.0,95.0,6.0,6.0,16.0,0.0,33.0,0.0,0.0,48.0,5.0,2.0,1.0,83.0,1.0
